2019/12/26 23:12:22 [emerg] 128#4980: CreateFile() "C:\Users\ENIGMA~1\AppData\Local\Temp\Rar$EX17.376\nginx-1.16.1/conf/nginx.conf" failed (2: The system cannot find the file specified)
2019/12/26 23:22:23 [emerg] 15312#11436: CreateFile() "C:\Users\ENIGMA~1\AppData\Local\Temp\Rar$EX50.080\nginx-1.16.1/conf/nginx.conf" failed (2: The system cannot find the file specified)
2020/01/03 01:08:29 [error] 13244#18152: *5 CreateFile() "C:\nginx-1.16.1/html/futsal-app-image/stadium-image/8a8a928e6f579890016f579b84400002" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /futsal-app-image/stadium-image/8a8a928e6f579890016f579b84400002 HTTP/1.1", host: "localhost", referrer: "http://localhost:3000/user"
2020/01/03 01:09:17 [error] 13244#18152: *5 CreateFile() "C:\nginx-1.16.1/html/futsal-app-image/stadium-image/4028818f6f62086d016f6617d7670005" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /futsal-app-image/stadium-image/4028818f6f62086d016f6617d7670005 HTTP/1.1", host: "localhost", referrer: "http://localhost:3000/user"
2020/01/03 01:09:17 [error] 13244#18152: *5 CreateFile() "C:\nginx-1.16.1/html/futsal-app-image/stadium-image/4028818f6f62086d016f6633e58c0006" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /futsal-app-image/stadium-image/4028818f6f62086d016f6633e58c0006 HTTP/1.1", host: "localhost", referrer: "http://localhost:3000/user"
2020/01/03 01:09:17 [error] 13244#18152: *5 CreateFile() "C:\nginx-1.16.1/html/futsal-app-image/stadium-image/4028818f6f62086d016f67713ef80009" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /futsal-app-image/stadium-image/4028818f6f62086d016f67713ef80009 HTTP/1.1", host: "localhost", referrer: "http://localhost:3000/user"
2020/01/03 01:09:17 [error] 13244#18152: *5 CreateFile() "C:\nginx-1.16.1/html/futsal-app-image/stadium-image/8a8a928e6f579890016f579b84400002" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /futsal-app-image/stadium-image/8a8a928e6f579890016f579b84400002 HTTP/1.1", host: "localhost", referrer: "http://localhost:3000/user"
2020/01/03 01:12:02 [error] 13244#18152: *9 CreateFile() "C:\nginx-1.16.1/html/futsal-app-image/stadium-image/4028818f6f62086d016f6617d7670005.jpg" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /futsal-app-image/stadium-image/4028818f6f62086d016f6617d7670005.jpg HTTP/1.1", host: "localhost", referrer: "http://localhost:3000/user"
2020/01/03 01:12:02 [error] 13244#18152: *9 CreateFile() "C:\nginx-1.16.1/html/futsal-app-image/stadium-image/4028818f6f62086d016f6633e58c0006.jpg" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /futsal-app-image/stadium-image/4028818f6f62086d016f6633e58c0006.jpg HTTP/1.1", host: "localhost", referrer: "http://localhost:3000/user"
2020/01/03 01:12:02 [error] 13244#18152: *9 CreateFile() "C:\nginx-1.16.1/html/futsal-app-image/stadium-image/4028818f6f62086d016f67713ef80009.jpg" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /futsal-app-image/stadium-image/4028818f6f62086d016f67713ef80009.jpg HTTP/1.1", host: "localhost", referrer: "http://localhost:3000/user"
2020/01/03 01:12:02 [error] 13244#18152: *9 CreateFile() "C:\nginx-1.16.1/html/futsal-app-image/stadium-image/8a8a928e6f579890016f579b84400002.jpg" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /futsal-app-image/stadium-image/8a8a928e6f579890016f579b84400002.jpg HTTP/1.1", host: "localhost", referrer: "http://localhost:3000/user"
2020/01/03 01:12:45 [error] 13244#18152: *9 CreateFile() "C:\nginx-1.16.1/html/futsal-app-image/stadium-image/4028818f6f62086d016f6617d7670005.jpg" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /futsal-app-image/stadium-image/4028818f6f62086d016f6617d7670005.jpg HTTP/1.1", host: "localhost"
2020/01/03 01:12:50 [error] 13244#18152: *9 CreateFile() "C:\nginx-1.16.1/html/futsal-app-image/stadium-image/4028818f6f62086d016f6617d7670005" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /futsal-app-image/stadium-image/4028818f6f62086d016f6617d7670005 HTTP/1.1", host: "localhost"
2020/01/03 01:13:03 [error] 13244#18152: *9 CreateFile() "C:\nginx-1.16.1/html/futsal-app-image/stadium-image/4028818f6f62086d016f6617d7670005" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /futsal-app-image/stadium-image/4028818f6f62086d016f6617d7670005 HTTP/1.1", host: "localhost"
2020/01/03 01:13:08 [error] 13244#18152: *9 directory index of "C:\nginx-1.16.1/html/futsal-app-image/stadium-image/" is forbidden, client: 127.0.0.1, server: localhost, request: "GET /futsal-app-image/stadium-image/ HTTP/1.1", host: "localhost"
2020/01/03 01:13:14 [error] 13244#18152: *9 CreateFile() "C:\nginx-1.16.1/html/futsal-app-image/stadium-image/4028818f6f62086d016f6617d7670005" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /futsal-app-image/stadium-image/4028818f6f62086d016f6617d7670005. HTTP/1.1", host: "localhost"
2020/01/03 01:13:47 [error] 13244#18152: *9 CreateFile() "C:\nginx-1.16.1/html/futsal-app-image/stadium-image/4028818f6f62086d016f6617d7670005.jpg" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /futsal-app-image/stadium-image/4028818f6f62086d016f6617d7670005.jpg HTTP/1.1", host: "localhost", referrer: "http://localhost:3000/user"
2020/01/03 01:13:47 [error] 13244#18152: *9 CreateFile() "C:\nginx-1.16.1/html/futsal-app-image/stadium-image/4028818f6f62086d016f6633e58c0006.jpg" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /futsal-app-image/stadium-image/4028818f6f62086d016f6633e58c0006.jpg HTTP/1.1", host: "localhost", referrer: "http://localhost:3000/user"
2020/01/03 01:13:47 [error] 13244#18152: *9 CreateFile() "C:\nginx-1.16.1/html/futsal-app-image/stadium-image/4028818f6f62086d016f67713ef80009.jpg" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /futsal-app-image/stadium-image/4028818f6f62086d016f67713ef80009.jpg HTTP/1.1", host: "localhost", referrer: "http://localhost:3000/user"
2020/01/03 01:13:47 [error] 13244#18152: *9 CreateFile() "C:\nginx-1.16.1/html/futsal-app-image/stadium-image/8a8a928e6f579890016f579b84400002.jpg" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /futsal-app-image/stadium-image/8a8a928e6f579890016f579b84400002.jpg HTTP/1.1", host: "localhost", referrer: "http://localhost:3000/user"
2020/01/03 01:16:50 [error] 13244#18152: *13 CreateFile() "C:\nginx-1.16.1/html/futsal-app-image/stadium-image/4028818f6f62086d016f6617d7670005.jpg" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /futsal-app-image/stadium-image/4028818f6f62086d016f6617d7670005.jpg HTTP/1.1", host: "localhost", referrer: "http://localhost:3000/user"
2020/01/03 01:16:50 [error] 13244#18152: *13 CreateFile() "C:\nginx-1.16.1/html/futsal-app-image/stadium-image/4028818f6f62086d016f6633e58c0006.jpg" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /futsal-app-image/stadium-image/4028818f6f62086d016f6633e58c0006.jpg HTTP/1.1", host: "localhost", referrer: "http://localhost:3000/user"
2020/01/03 01:16:50 [error] 13244#18152: *13 CreateFile() "C:\nginx-1.16.1/html/futsal-app-image/stadium-image/4028818f6f62086d016f67713ef80009.jpg" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /futsal-app-image/stadium-image/4028818f6f62086d016f67713ef80009.jpg HTTP/1.1", host: "localhost", referrer: "http://localhost:3000/user"
2020/01/03 01:16:50 [error] 13244#18152: *13 CreateFile() "C:\nginx-1.16.1/html/futsal-app-image/stadium-image/4028818f6f62086d016f6778e590000b.jpg" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /futsal-app-image/stadium-image/4028818f6f62086d016f6778e590000b.jpg HTTP/1.1", host: "localhost", referrer: "http://localhost:3000/user"
2020/01/03 01:16:50 [error] 13244#18152: *13 CreateFile() "C:\nginx-1.16.1/html/futsal-app-image/stadium-image/8a8a928e6f579890016f579b84400002.jpg" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /futsal-app-image/stadium-image/8a8a928e6f579890016f579b84400002.jpg HTTP/1.1", host: "localhost", referrer: "http://localhost:3000/user"
2020/01/03 01:19:37 [error] 13244#18152: *14 CreateFile() "C:\nginx-1.16.1/html/futsal-app-image/stadium-image/4028818f6f62086d016f6617d7670005.jpg" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /futsal-app-image/stadium-image/4028818f6f62086d016f6617d7670005.jpg HTTP/1.1", host: "localhost", referrer: "http://localhost:3000/user"
2020/01/03 01:19:37 [error] 13244#18152: *14 CreateFile() "C:\nginx-1.16.1/html/futsal-app-image/stadium-image/4028818f6f62086d016f6633e58c0006.jpg" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /futsal-app-image/stadium-image/4028818f6f62086d016f6633e58c0006.jpg HTTP/1.1", host: "localhost", referrer: "http://localhost:3000/user"
2020/01/03 01:19:37 [error] 13244#18152: *14 CreateFile() "C:\nginx-1.16.1/html/futsal-app-image/stadium-image/4028818f6f62086d016f67713ef80009.jpg" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /futsal-app-image/stadium-image/4028818f6f62086d016f67713ef80009.jpg HTTP/1.1", host: "localhost", referrer: "http://localhost:3000/user"
2020/01/03 01:19:37 [error] 13244#18152: *14 CreateFile() "C:\nginx-1.16.1/html/futsal-app-image/stadium-image/4028818f6f62086d016f6778e590000b.jpg" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /futsal-app-image/stadium-image/4028818f6f62086d016f6778e590000b.jpg HTTP/1.1", host: "localhost", referrer: "http://localhost:3000/user"
2020/01/03 01:19:37 [error] 13244#18152: *15 CreateFile() "C:\nginx-1.16.1/html/futsal-app-image/stadium-image/8a8a928e6f579890016f579b84400002.jpg" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /futsal-app-image/stadium-image/8a8a928e6f579890016f579b84400002.jpg HTTP/1.1", host: "localhost", referrer: "http://localhost:3000/user"
2020/01/03 01:21:03 [error] 13244#18152: *16 CreateFile() "C:\nginx-1.16.1/html/futsal-app-image/stadium-image/4028818f6f62086d016f6617d7670005.jpg" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /futsal-app-image/stadium-image/4028818f6f62086d016f6617d7670005.jpg HTTP/1.1", host: "localhost", referrer: "http://localhost:3000/user"
2020/01/03 01:21:03 [error] 13244#18152: *16 CreateFile() "C:\nginx-1.16.1/html/futsal-app-image/stadium-image/4028818f6f62086d016f6633e58c0006.jpg" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /futsal-app-image/stadium-image/4028818f6f62086d016f6633e58c0006.jpg HTTP/1.1", host: "localhost", referrer: "http://localhost:3000/user"
2020/01/03 01:21:03 [error] 13244#18152: *16 CreateFile() "C:\nginx-1.16.1/html/futsal-app-image/stadium-image/4028818f6f62086d016f67713ef80009.jpg" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /futsal-app-image/stadium-image/4028818f6f62086d016f67713ef80009.jpg HTTP/1.1", host: "localhost", referrer: "http://localhost:3000/user"
2020/01/03 01:21:03 [error] 13244#18152: *16 CreateFile() "C:\nginx-1.16.1/html/futsal-app-image/stadium-image/4028818f6f62086d016f6778e590000b.jpg" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /futsal-app-image/stadium-image/4028818f6f62086d016f6778e590000b.jpg HTTP/1.1", host: "localhost", referrer: "http://localhost:3000/user"
2020/01/03 01:21:03 [error] 13244#18152: *16 CreateFile() "C:\nginx-1.16.1/html/futsal-app-image/stadium-image/4028818f6f62086d016f677cd0b1000d.jpg" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /futsal-app-image/stadium-image/4028818f6f62086d016f677cd0b1000d.jpg HTTP/1.1", host: "localhost", referrer: "http://localhost:3000/user"
2020/01/03 01:21:03 [error] 13244#18152: *16 CreateFile() "C:\nginx-1.16.1/html/futsal-app-image/stadium-image/8a8a928e6f579890016f579b84400002.jpg" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /futsal-app-image/stadium-image/8a8a928e6f579890016f579b84400002.jpg HTTP/1.1", host: "localhost", referrer: "http://localhost:3000/user"
2020/01/03 01:24:25 [error] 13244#18152: *18 CreateFile() "C:\nginx-1.16.1/html/futsal-app-image/stadium-image/4028818a6f677fb9016f6780191c0000.jpg" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /futsal-app-image/stadium-image/4028818a6f677fb9016f6780191c0000.jpg HTTP/1.1", host: "localhost", referrer: "http://localhost:3000/user"
2020/01/03 01:24:25 [error] 13244#18152: *18 CreateFile() "C:\nginx-1.16.1/html/futsal-app-image/stadium-image/4028818f6f62086d016f6617d7670005.jpg" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /futsal-app-image/stadium-image/4028818f6f62086d016f6617d7670005.jpg HTTP/1.1", host: "localhost", referrer: "http://localhost:3000/user"
2020/01/03 01:24:25 [error] 13244#18152: *18 CreateFile() "C:\nginx-1.16.1/html/futsal-app-image/stadium-image/4028818f6f62086d016f6633e58c0006.jpg" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /futsal-app-image/stadium-image/4028818f6f62086d016f6633e58c0006.jpg HTTP/1.1", host: "localhost", referrer: "http://localhost:3000/user"
2020/01/03 01:24:25 [error] 13244#18152: *18 CreateFile() "C:\nginx-1.16.1/html/futsal-app-image/stadium-image/4028818f6f62086d016f67713ef80009.jpg" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /futsal-app-image/stadium-image/4028818f6f62086d016f67713ef80009.jpg HTTP/1.1", host: "localhost", referrer: "http://localhost:3000/user"
2020/01/03 01:24:25 [error] 13244#18152: *18 CreateFile() "C:\nginx-1.16.1/html/futsal-app-image/stadium-image/4028818f6f62086d016f6778e590000b.jpg" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /futsal-app-image/stadium-image/4028818f6f62086d016f6778e590000b.jpg HTTP/1.1", host: "localhost", referrer: "http://localhost:3000/user"
2020/01/03 01:24:25 [error] 13244#18152: *18 CreateFile() "C:\nginx-1.16.1/html/futsal-app-image/stadium-image/4028818f6f62086d016f677cd0b1000d.jpg" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /futsal-app-image/stadium-image/4028818f6f62086d016f677cd0b1000d.jpg HTTP/1.1", host: "localhost", referrer: "http://localhost:3000/user"
2020/01/03 01:24:25 [error] 13244#18152: *18 CreateFile() "C:\nginx-1.16.1/html/futsal-app-image/stadium-image/4028818f6f62086d016f677e3eea000f.jpg" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /futsal-app-image/stadium-image/4028818f6f62086d016f677e3eea000f.jpg HTTP/1.1", host: "localhost", referrer: "http://localhost:3000/user"
2020/01/03 01:24:25 [error] 13244#18152: *18 CreateFile() "C:\nginx-1.16.1/html/futsal-app-image/stadium-image/8a8a928e6f579890016f579b84400002.jpg" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /futsal-app-image/stadium-image/8a8a928e6f579890016f579b84400002.jpg HTTP/1.1", host: "localhost", referrer: "http://localhost:3000/user"
2020/01/03 01:25:51 [error] 13244#18152: *20 CreateFile() "C:\nginx-1.16.1/html/futsal-app-image/stadium-image/4028818a6f677fb9016f6780191c0000.jpg" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /futsal-app-image/stadium-image/4028818a6f677fb9016f6780191c0000.jpg HTTP/1.1", host: "localhost", referrer: "http://localhost:3000/user"
2020/01/03 01:25:51 [error] 13244#18152: *19 CreateFile() "C:\nginx-1.16.1/html/futsal-app-image/stadium-image/4028818f6f62086d016f6617d7670005.jpg" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /futsal-app-image/stadium-image/4028818f6f62086d016f6617d7670005.jpg HTTP/1.1", host: "localhost", referrer: "http://localhost:3000/user"
2020/01/03 01:25:51 [error] 13244#18152: *20 CreateFile() "C:\nginx-1.16.1/html/futsal-app-image/stadium-image/4028818f6f62086d016f6633e58c0006.jpg" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /futsal-app-image/stadium-image/4028818f6f62086d016f6633e58c0006.jpg HTTP/1.1", host: "localhost", referrer: "http://localhost:3000/user"
2020/01/03 01:25:51 [error] 13244#18152: *19 CreateFile() "C:\nginx-1.16.1/html/futsal-app-image/stadium-image/4028818f6f62086d016f67713ef80009.jpg" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /futsal-app-image/stadium-image/4028818f6f62086d016f67713ef80009.jpg HTTP/1.1", host: "localhost", referrer: "http://localhost:3000/user"
2020/01/03 01:25:51 [error] 13244#18152: *21 CreateFile() "C:\nginx-1.16.1/html/futsal-app-image/stadium-image/4028818f6f62086d016f6778e590000b.jpg" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /futsal-app-image/stadium-image/4028818f6f62086d016f6778e590000b.jpg HTTP/1.1", host: "localhost", referrer: "http://localhost:3000/user"
2020/01/03 01:25:51 [error] 13244#18152: *20 CreateFile() "C:\nginx-1.16.1/html/futsal-app-image/stadium-image/4028818f6f62086d016f677cd0b1000d.jpg" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /futsal-app-image/stadium-image/4028818f6f62086d016f677cd0b1000d.jpg HTTP/1.1", host: "localhost", referrer: "http://localhost:3000/user"
